# Tempo	Probabilidade
374	0.494652
375	0.493333
376	0.492021
377	0.493369
378	0.494709
379	0.496042
380	0.497368
381	0.498688
382	0.5
383	0.501305
384	0.502604
385	0.503896
386	0.505181
387	0.50646
388	0.507732
389	0.508997
390	0.510256
391	0.511509
392	0.512755
393	0.513995
394	0.515228
395	0.516456
396	0.517677
397	0.518892
398	0.520101
399	0.521303
400	0.5225
401	0.523691
402	0.524876
403	0.526055
404	0.527228
405	0.528395
406	0.529557
407	0.530713
408	0.531863
409	0.533007
410	0.534146
411	0.53528
412	0.536408
413	0.53753
414	0.538647
415	0.539759
416	0.540865
417	0.541966
418	0.543062
419	0.544153
420	0.545238
421	0.546318
422	0.547393
423	0.548463
424	0.549528
425	0.550588
426	0.551643
427	0.552693
428	0.553738
429	0.554779
430	0.555814
431	0.556845
432	0.55787
433	0.558891
434	0.559908
435	0.56092
436	0.561927
437	0.562929
438	0.563927
439	0.56492
440	0.565909
441	0.566893
442	0.567873
443	0.568849
444	0.56982
445	0.570787
446	0.571749
447	0.572707
448	0.573661
449	0.57461
450	0.575556
451	0.576497
452	0.577434
453	0.578366
454	0.579295
455	0.58022
456	0.58114
457	0.582057
458	0.582969
459	0.583878
460	0.584783
461	0.585683
462	0.58658
463	0.587473
464	0.588362
465	0.589247
466	0.590129
467	0.591006
468	0.59188
469	0.592751
470	0.593617
471	0.59448
472	0.595339
473	0.596195
474	0.597046
475	0.597895
476	0.598739
477	0.597484
478	0.596234
479	0.59499
480	0.59375
481	0.592516
482	0.591286
483	0.590062
484	0.588843
485	0.587629
486	0.58642
487	0.585216
488	0.584016
489	0.584867
490	0.583673
491	0.582485
492	0.581301
493	0.580122
494	0.578947
495	0.577778
496	0.576613
497	0.575453
498	0.574297
499	0.57515
500	0.576
501	0.576846
502	0.577689
503	0.578529
504	0.577381
505	0.576238
506	0.575099
507	0.573964
508	0.572835
509	0.571709
510	0.570588
511	0.569472
512	0.568359
513	0.567251
514	0.566148
515	0.565049
516	0.563953
517	0.562863
518	0.561776
519	0.560694
520	0.559615
521	0.558541
522	0.557471
523	0.556405
524	0.555344
525	0.554286
526	0.553232
527	0.55408
528	0.554924
529	0.555766
530	0.556604
531	0.557439
532	0.558271
533	0.559099
534	0.558052
535	0.557009
536	0.55597
537	0.554935
538	0.553903
539	0.552876
540	0.551852
541	0.550832
542	0.549815
543	0.548803
544	0.547794
545	0.546789
546	0.545788
547	0.54479
548	0.543796
549	0.542805
550	0.541818
551	0.54265
552	0.543478
553	0.544304
554	0.545126
555	0.545946
556	0.546763
557	0.547576
558	0.548387
559	0.549195
560	0.55
561	0.550802
562	0.551601
563	0.552398
564	0.553191
565	0.553982
566	0.55477
567	0.555556
568	0.556338
569	0.557118
570	0.557895
571	0.558669
572	0.559441
573	0.560209
574	0.560976
575	0.561739
576	0.5625
577	0.563258
578	0.564014
579	0.564767
580	0.565517
581	0.566265
582	0.56701
583	0.567753
584	0.568493
585	0.569231
586	0.569966
587	0.570698
588	0.571429
589	0.572156
590	0.572881
591	0.573604
592	0.574324
593	0.575042
594	0.575758
595	0.576471
596	0.577181
597	0.576214
598	0.575251
599	0.57429
600	0.575
601	0.575707
602	0.576412
603	0.577114
604	0.577815
605	0.578512
606	0.579208
607	0.579901
608	0.580592
609	0.581281
610	0.581967
611	0.582651
612	0.583333
613	0.584013
614	0.584691
615	0.585366
616	0.586039
617	0.58671
618	0.587379
619	0.588045
620	0.58871
621	0.589372
622	0.590032
623	0.59069
624	0.591346
625	0.592
626	0.592652
627	0.593301
628	0.593949
629	0.594595
630	0.595238
631	0.59588
632	0.594937
633	0.593997
634	0.59306
635	0.592126
636	0.591195
637	0.590267
638	0.589342
639	0.588419
640	0.5875
641	0.586583
642	0.587227
643	0.587869
644	0.588509
645	0.589147
646	0.589783
647	0.590417
648	0.591049
649	0.59168
650	0.590769
651	0.589862
652	0.588957
653	0.588055
654	0.587156
655	0.58626
656	0.585366
657	0.584475
658	0.583587
659	0.582701
660	0.581818
661	0.580938
662	0.58006
663	0.580694
664	0.581325
665	0.581955
666	0.582583
667	0.583208
668	0.583832
669	0.584454
670	0.585075
671	0.585693
672	0.584821
673	0.583952
674	0.583086
675	0.582222
676	0.581361
677	0.580502
678	0.579646
679	0.578792
680	0.577941
681	0.577093
682	0.576246
683	0.575403
684	0.574561
685	0.573723
686	0.572886
687	0.573508
688	0.574128
689	0.573295
690	0.572464
691	0.571635
692	0.570809
693	0.571429
694	0.572046
695	0.572662
696	0.573276
697	0.573888
698	0.574499
699	0.575107
700	0.575714
701	0.57632
702	0.576923
703	0.577525
704	0.578125
705	0.578723
706	0.577904
707	0.578501
708	0.579096
709	0.57969
710	0.580282
711	0.580872
712	0.581461
713	0.582048
714	0.582633
715	0.583217
716	0.583799
717	0.584379
718	0.584958
719	0.585535
720	0.586111
721	0.586685
722	0.587258
723	0.587828
724	0.588398
725	0.588966
726	0.589532
727	0.590096
728	0.590659
729	0.591221
730	0.591781
731	0.592339
732	0.592896
733	0.593452
734	0.594005
735	0.594558
736	0.595109
737	0.595658
738	0.596206
739	0.596752
740	0.597297
741	0.597841
742	0.598383
743	0.598923
744	0.599462
745	0.6
746	0.600536
747	0.601071
748	0.601604
749	0.602136
750	0.602667
751	0.603196
752	0.603723
753	0.60425
754	0.604775
755	0.605298
756	0.60582
757	0.606341
758	0.60686
759	0.607378
760	0.607895
761	0.60841
762	0.608924
763	0.609436
764	0.609948
765	0.610458
766	0.610966
767	0.611473
768	0.611979
769	0.612484
770	0.612987
771	0.613489
772	0.61399
773	0.614489
774	0.614987
775	0.615484
776	0.615979
777	0.616474
778	0.616967
779	0.617458
780	0.617949
781	0.618438
782	0.618926
783	0.619413
784	0.619898
785	0.620382
786	0.620865
787	0.621347
788	0.621827
789	0.622307
790	0.622785
791	0.623262
792	0.623737
793	0.624212
794	0.624685
795	0.625157
796	0.625628
797	0.624843
798	0.62406
799	0.623279
800	0.6225
801	0.622971
802	0.622195
803	0.62142
804	0.620647
805	0.619876
806	0.619107
807	0.61834
808	0.617574
809	0.616811
810	0.616049
811	0.61529
812	0.614532
813	0.613776
814	0.614251
815	0.614724
816	0.615196
817	0.615667
818	0.616137
819	0.616606
820	0.617073
821	0.61754
822	0.618005
823	0.618469
824	0.618932
825	0.619394
826	0.619855
827	0.620314
828	0.620773
829	0.62123
830	0.621687
831	0.622142
832	0.622596
833	0.623049
834	0.623501
835	0.623952
836	0.623206
837	0.623656
838	0.624105
839	0.624553
840	0.625
841	0.625446
842	0.625891
843	0.626335
844	0.626777
845	0.627219
846	0.62766
847	0.628099
848	0.628538
849	0.628975
850	0.629412
851	0.629847
852	0.630282
853	0.630715
854	0.631148
855	0.631579
856	0.632009
857	0.632439
858	0.632867
859	0.633295
860	0.633721
861	0.634146
862	0.634571
863	0.634994
864	0.635417
865	0.635838
866	0.636259
867	0.636678
868	0.637097
869	0.637514
870	0.637931
871	0.638347
872	0.638761
873	0.639175
874	0.639588
875	0.64
876	0.640411
877	0.640821
878	0.64123
879	0.641638
880	0.642045
881	0.642452
882	0.642857
883	0.643262
884	0.643665
885	0.644068
886	0.64447
887	0.64487
888	0.64527
889	0.645669
890	0.646067
891	0.646465
892	0.646861
893	0.647256
894	0.647651
895	0.648045
896	0.648438
897	0.648829
898	0.64922
899	0.649611
900	0.65
901	0.650388
902	0.650776
903	0.651163
904	0.651549
905	0.651934
906	0.652318
907	0.652701
908	0.653084
909	0.653465
910	0.653846
911	0.654226
912	0.654605
913	0.654984
914	0.655361
915	0.655738
916	0.656114
917	0.656489
918	0.656863
919	0.657236
920	0.657609
921	0.65798
922	0.658351
923	0.658722
924	0.659091
925	0.659459
926	0.659827
927	0.660194
928	0.66056
929	0.660926
930	0.66129
931	0.661654
932	0.662017
933	0.662379
934	0.662741
935	0.663102
936	0.663462
937	0.663821
938	0.664179
939	0.664537
940	0.664894
941	0.66525
942	0.665605
943	0.66596
944	0.666314
945	0.666667
946	0.667019
947	0.667371
948	0.667722
949	0.668072
950	0.668421
951	0.66877
952	0.669118
953	0.669465
954	0.669811
955	0.670157
956	0.670502
957	0.670846
958	0.67119
959	0.671533
960	0.671875
961	0.672216
962	0.672557
963	0.672897
964	0.673237
965	0.673575
966	0.673913
967	0.67425
968	0.674587
969	0.674923
970	0.675258
971	0.675592
972	0.675926
973	0.676259
974	0.676591
975	0.676923
976	0.677254
977	0.677584
978	0.677914
979	0.678243
980	0.678571
981	0.678899
982	0.678208
983	0.677518
984	0.676829
985	0.676142
986	0.675456
987	0.674772
988	0.674089
989	0.673407
990	0.672727
991	0.672048
992	0.672379
993	0.672709
994	0.673038
995	0.673367
996	0.673695
997	0.674022
998	0.674349
999	0.674675
1000	0.675
1001	0.675325
1002	0.675649
1003	0.675972
1004	0.676295
1005	0.676617
1006	0.676938
1007	0.677259
1008	0.677579
1009	0.677899
1010	0.678218
1011	0.678536
1012	0.678854
1013	0.679171
1014	0.679487
1015	0.679803
1016	0.680118
1017	0.680433
1018	0.680747
1019	0.68106
1020	0.681373
1021	0.681685
1022	0.681996
1023	0.682307
1024	0.682617
1025	0.682927
1026	0.683236
1027	0.683544
1028	0.683852
1029	0.684159
1030	0.684466
1031	0.684772
1032	0.685078
1033	0.685382
1034	0.685687
1035	0.68599
1036	0.686293
1037	0.686596
1038	0.686898
1039	0.687199
1040	0.6875
1041	0.6878
1042	0.6881
1043	0.688399
1044	0.688697
1045	0.688995
1046	0.689293
1047	0.689589
1048	0.689885
1049	0.690181
1050	0.690476
1051	0.690771
1052	0.690114
1053	0.689459
1054	0.688805
1055	0.688152
1056	0.6875
1057	0.68685
1058	0.6862
1059	0.685552
1060	0.684906
1061	0.68426
1062	0.683616
1063	0.682973
1064	0.682331
1065	0.68169
1066	0.681051
1067	0.68135
1068	0.681648
1069	0.681946
1070	0.682243
1071	0.68254
1072	0.682836
1073	0.682199
1074	0.681564
1075	0.68093
1076	0.680297
1077	0.679666
1078	0.679035
1079	0.678406
1080	0.677778
1081	0.677151
1082	0.676525
1083	0.6759
1084	0.675277
1085	0.674654
1086	0.674033
1087	0.673413
1088	0.672794
1089	0.672176
1090	0.67156
1091	0.670944
1092	0.67033
1093	0.669716
1094	0.670018
1095	0.67032
1096	0.67062
1097	0.670921
1098	0.67122
1099	0.67152
1100	0.671818
1101	0.672116
1102	0.672414
1103	0.672711
1104	0.673007
1105	0.673303
1106	0.673599
1107	0.673893
1108	0.674188
1109	0.674482
1110	0.674775
1111	0.675068
1112	0.67536
1113	0.675651
1114	0.675943
1115	0.676233
1116	0.676523
1117	0.676813
1118	0.677102
1119	0.677391
1120	0.677679
1121	0.677966
1122	0.678253
1123	0.67854
1124	0.678826
1125	0.679111
1126	0.679396
1127	0.679681
1128	0.679965
1129	0.680248
1130	0.680531
1131	0.680813
1132	0.681095
1133	0.681377
1134	0.681658
1135	0.681938
1136	0.682218
1137	0.682498
1138	0.682777
1139	0.683055
1140	0.683333
1141	0.683611
1142	0.683888
1143	0.684164
1144	0.684441
1145	0.684716
1146	0.684991
1147	0.685266
1148	0.68554
1149	0.685814
1150	0.686087
1151	0.68636
1152	0.686632
1153	0.686904
1154	0.687175
1155	0.687446
1156	0.687716
1157	0.687986
1158	0.688256
1159	0.688525
1160	0.687931
1161	0.6882
1162	0.688468
1163	0.688736
1164	0.689003
1165	0.68927
1166	0.689537
1167	0.689803
1168	0.690068
1169	0.690334
1170	0.690598
1171	0.690863
1172	0.691126
1173	0.69139
1174	0.691652
1175	0.691915
1176	0.692177
1177	0.692438
1178	0.692699
1179	0.69296
1180	0.69322
1181	0.69348
1182	0.693739
1183	0.693998
1184	0.694257
1185	0.694515
1186	0.694772
1187	0.695029
1188	0.695286
1189	0.695542
1190	0.695798
1191	0.696054
1192	0.696309
1193	0.696563
1194	0.696817
1195	0.696234
1196	0.695652
1197	0.695071
1198	0.694491
1199	0.693912
1200	0.693333
1201	0.692756
1202	0.69218
1203	0.691604
1204	0.69103
1205	0.690456
1206	0.689884
1207	0.689312
1208	0.688742
1209	0.688172
1210	0.687603
1211	0.687036
1212	0.687294
1213	0.687552
1214	0.686985
1215	0.68642
1216	0.685855
1217	0.686113
1218	0.686371
1219	0.686628
1220	0.686885
1221	0.687142
1222	0.687398
1223	0.686836
1224	0.686275
1225	0.685714
1226	0.685155
1227	0.684597
1228	0.684039
1229	0.683483
1230	0.682927
1231	0.683184
1232	0.683442
1233	0.683698
1234	0.683955
1235	0.684211
1236	0.684466
1237	0.684721
1238	0.684976
1239	0.68523
1240	0.685484
1241	0.685737
1242	0.68599
1243	0.686243
1244	0.686495
1245	0.686747
1246	0.686998
1247	0.687249
1248	0.6875
1249	0.68775
1250	0.688
1251	0.688249
1252	0.688498
1253	0.688747
1254	0.688995
1255	0.689243
1256	0.68949
1257	0.689737
1258	0.689984
1259	0.69023
1260	0.690476
1261	0.690722
1262	0.690967
1263	0.691211
1264	0.691456
1265	0.6917
1266	0.691943
1267	0.692186
1268	0.692429
1269	0.692671
1270	0.692913
1271	0.693155
1272	0.693396
1273	0.693637
1274	0.693878
1275	0.694118
1276	0.694357
1277	0.694597
1278	0.694836
1279	0.695074
1280	0.695312
1281	0.69555
1282	0.695788
1283	0.696025
1284	0.696262
1285	0.696498
1286	0.696734
1287	0.69697
1288	0.697205
1289	0.69744
1290	0.697674
1291	0.697909
1292	0.698142
1293	0.698376
1294	0.698609
1295	0.698842
1296	0.699074
1297	0.698535
1298	0.697997
1299	0.69746
1300	0.696923
1301	0.696387
1302	0.695853
1303	0.695318
1304	0.694785
1305	0.694253
1306	0.693721
1307	0.693191
1308	0.692661
1309	0.692131
1310	0.691603
1311	0.691838
1312	0.692073
1313	0.692308
1314	0.692542
1315	0.692776
1316	0.693009
1317	0.693242
1318	0.693475
1319	0.693707
1320	0.693939
1321	0.694171
1322	0.694402
1323	0.694633
1324	0.694864
1325	0.695094
1326	0.695324
1327	0.695554
1328	0.695783
1329	0.696012
1330	0.696241
1331	0.696469
1332	0.696697
1333	0.696924
1334	0.697151
1335	0.697378
1336	0.697605
1337	0.697831
1338	0.698057
1339	0.698282
1340	0.698507
1341	0.698732
1342	0.698957
1343	0.698436
1344	0.698661
1345	0.698885
1346	0.699108
1347	0.699332
1348	0.699555
1349	0.699778
1350	0.699259
1351	0.699482
1352	0.699704
1353	0.699926
1354	0.700148
1355	0.700369
1356	0.70059
1357	0.700811
1358	0.701031
1359	0.701251
1360	0.701471
1361	0.70169
1362	0.701909
1363	0.702128
1364	0.702346
1365	0.702564
1366	0.702782
1367	0.702999
1368	0.703216
1369	0.703433
1370	0.70365
1371	0.703866
1372	0.704082
1373	0.704297
1374	0.704512
1375	0.704727
1376	0.704942
1377	0.705156
1378	0.704644
1379	0.704133
1380	0.703623
1381	0.703114
1382	0.703329
1383	0.703543
1384	0.703757
1385	0.703971
1386	0.704185
1387	0.704398
1388	0.704611
1389	0.704824
1390	0.705036
1391	0.705248
1392	0.70546
1393	0.705671
1394	0.705882
1395	0.706093
1396	0.706304
1397	0.706514
1398	0.706724
1399	0.706934
1400	0.707143
1401	0.707352
1402	0.707561
1403	0.707769
1404	0.707265
1405	0.706762
1406	0.706259
1407	0.705757
1408	0.705256
1409	0.704755
1410	0.704255
1411	0.703756
1412	0.703258
1413	0.70276
1414	0.702263
1415	0.701767
1416	0.701271
1417	0.700776
1418	0.700282
1419	0.700493
1420	0.700704
1421	0.700915
1422	0.701125
1423	0.701335
1424	0.701545
1425	0.701754
1426	0.701964
1427	0.702172
1428	0.702381
1429	0.702589
1430	0.702797
1431	0.703005
1432	0.703212
1433	0.703419
1434	0.703626
1435	0.703833
1436	0.704039
1437	0.704245
1438	0.704451
1439	0.704656
1440	0.704861
1441	0.705066
1442	0.70527
1443	0.705475
1444	0.705679
1445	0.705882
1446	0.706086
1447	0.706289
1448	0.706492
1449	0.706694
1450	0.706897
1451	0.707099
1452	0.7073
1453	0.707502
1454	0.707703
1455	0.707904
1456	0.708104
1457	0.708305
1458	0.708505
1459	0.708705
1460	0.708904
1461	0.709103
1462	0.709302
1463	0.708817
1464	0.708333
1465	0.70785
1466	0.707367
1467	0.706885
1468	0.706403
1469	0.705922
1470	0.705442
1471	0.704963
1472	0.704484
1473	0.704005
1474	0.703528
1475	0.703729
1476	0.70393
1477	0.70413
1478	0.70433
1479	0.70453
1480	0.70473
1481	0.704929
1482	0.705128
1483	0.705327
1484	0.705526
1485	0.705724
1486	0.705922
1487	0.70612
1488	0.706317
1489	0.706514
1490	0.706711
1491	0.706908
1492	0.707105
1493	0.707301
1494	0.707497
1495	0.707692
1496	0.707888
1497	0.708083
1498	0.708278
1499	0.708472
1500	0.708667
1501	0.708861
1502	0.709055
1503	0.709248
1504	0.709441
1505	0.709635
1506	0.709827
1507	0.71002
1508	0.710212
1509	0.710404
1510	0.710596
1511	0.710788
1512	0.710979
1513	0.71117
1514	0.711361
1515	0.710891
1516	0.710422
1517	0.709954
1518	0.709486
1519	0.709019
1520	0.708553
1521	0.708087
1522	0.707622
1523	0.707157
1524	0.706693
1525	0.70623
1526	0.705767
1527	0.705305
1528	0.704843
1529	0.704382
1530	0.703922
1531	0.703462
1532	0.703655
1533	0.703849
1534	0.704042
1535	0.704235
1536	0.704427
1537	0.704619
1538	0.704811
1539	0.705003
1540	0.705195
1541	0.705386
1542	0.705577
1543	0.705768
1544	0.705959
1545	0.706149
1546	0.706339
1547	0.706529
1548	0.706718
1549	0.706908
1550	0.707097
1551	0.707286
1552	0.707474
1553	0.707663
1554	0.707851
1555	0.708039
1556	0.708226
1557	0.708414
1558	0.708601
1559	0.708788
1560	0.708974
1561	0.709161
1562	0.709347
1563	0.709533
1564	0.709079
1565	0.708626
1566	0.708174
1567	0.707722
1568	0.70727
1569	0.70682
1570	0.706369
1571	0.70592
1572	0.705471
1573	0.705022
1574	0.704574
1575	0.704127
1576	0.70368
1577	0.703234
1578	0.703422
1579	0.70361
1580	0.703797
1581	0.703985
1582	0.704172
1583	0.704359
1584	0.704545
1585	0.704732
1586	0.704918
1587	0.704474
1588	0.70403
1589	0.703587
1590	0.703145
1591	0.702703
1592	0.702261
1593	0.70182
1594	0.70138
1595	0.70094
1596	0.700501
1597	0.700063
1598	0.699625
1599	0.699812
1600	0.7
1601	0.699563
1602	0.699126
1603	0.69869
1604	0.698254
1605	0.697819
1606	0.697385
1607	0.696951
1608	0.696517
1609	0.696706
1610	0.696894
1611	0.697083
1612	0.69727
1613	0.697458
1614	0.697646
1615	0.697833
1616	0.69802
1617	0.698207
1618	0.698393
1619	0.697962
1620	0.697531
1621	0.697101
1622	0.696671
1623	0.696242
1624	0.695813
1625	0.695385
1626	0.694957
1627	0.69453
1628	0.694103
1629	0.693677
1630	0.693865
1631	0.694053
1632	0.69424
1633	0.694427
1634	0.694614
1635	0.694801
1636	0.694988
1637	0.695174
1638	0.69536
1639	0.695546
1640	0.695732
1641	0.695917
1642	0.696102
1643	0.696287
1644	0.696472
1645	0.696657
1646	0.696841
1647	0.697025
1648	0.697209
1649	0.697392
1650	0.697576
1651	0.697759
1652	0.697942
1653	0.698125
1654	0.698307
1655	0.697885
1656	0.697464
1657	0.697043
1658	0.696622
1659	0.696203
1660	0.695783
1661	0.695364
1662	0.694946
1663	0.694528
1664	0.694111
1665	0.693694
1666	0.693277
1667	0.692861
1668	0.692446
1669	0.692031
1670	0.691617
1671	0.691203
1672	0.690789
1673	0.690377
1674	0.689964
1675	0.689552
1676	0.689141
1677	0.68873
1678	0.688319
1679	0.687909
1680	0.688095
1681	0.688281
1682	0.688466
1683	0.688651
1684	0.688836
1685	0.688427
1686	0.688019
1687	0.687611
1688	0.687204
1689	0.686797
1690	0.686982
1691	0.687167
1692	0.687352
1693	0.687537
1694	0.687721
1695	0.687906
1696	0.68809
1697	0.688273
1698	0.688457
1699	0.68864
1700	0.688824
1701	0.689006
1702	0.689189
1703	0.689372
1704	0.689554
1705	0.689736
1706	0.689332
1707	0.688928
1708	0.688525
1709	0.688122
1710	0.687719
1711	0.687317
1712	0.686916
1713	0.686515
1714	0.686114
1715	0.685714
1716	0.685315
1717	0.684916
1718	0.684517
1719	0.684119
1720	0.683721
1721	0.683324
1722	0.682927
1723	0.68253
1724	0.682135
1725	0.682319
1726	0.682503
1727	0.682687
1728	0.68287
1729	0.683054
1730	0.683237
1731	0.68342
1732	0.683603
1733	0.683785
1734	0.683968
1735	0.68415
1736	0.684332
1737	0.684514
1738	0.684695
1739	0.684876
1740	0.685057
1741	0.685238
1742	0.685419
1743	0.685026
1744	0.685206
1745	0.685387
1746	0.685567
1747	0.685747
1748	0.685927
1749	0.686106
1750	0.686286
1751	0.686465
1752	0.686644
1753	0.686823
1754	0.687001
1755	0.68661
1756	0.686219
1757	0.685828
1758	0.685438
1759	0.685048
1760	0.684659
1761	0.68427
1762	0.683882
1763	0.683494
1764	0.683673
1765	0.683853
1766	0.684032
1767	0.684211
1768	0.684389
1769	0.684568
1770	0.684746
1771	0.684924
1772	0.685102
1773	0.685279
1774	0.685457
1775	0.685634
1776	0.685811
1777	0.685988
1778	0.686164
1779	0.686341
1780	0.686517
1781	0.686693
1782	0.686869
1783	0.687044
1784	0.68722
1785	0.687395
1786	0.68757
1787	0.687745
1788	0.687919
1789	0.688094
1790	0.688268
1791	0.688442
1792	0.688616
1793	0.68879
1794	0.688963
1795	0.689136
1796	0.68931
1797	0.689482
1798	0.689655
1799	0.689272
1800	0.688889
1801	0.688506
1802	0.688124
1803	0.687743
1804	0.687361
1805	0.686981
1806	0.6866
1807	0.68622
1808	0.685841
1809	0.685462
1810	0.685083
1811	0.684705
1812	0.684327
1813	0.683949
1814	0.683572
1815	0.683196
1816	0.682819
1817	0.682444
1818	0.682068
1819	0.681693
1820	0.681319
1821	0.680945
1822	0.680571
1823	0.680197
1824	0.679825
1825	0.679452
1826	0.679628
1827	0.679803
1828	0.679978
1829	0.680153
1830	0.680328
1831	0.680502
1832	0.680677
1833	0.680851
1834	0.681025
1835	0.681199
1836	0.681373
1837	0.681546
1838	0.681719
1839	0.681892
1840	0.682065
1841	0.682238
1842	0.68241
1843	0.682583
1844	0.682213
1845	0.681843
1846	0.681473
1847	0.681104
1848	0.680736
1849	0.680368
1850	0.68
1851	0.679633
1852	0.679266
1853	0.678899
1854	0.678533
1855	0.678167
1856	0.677802
1857	0.677437
1858	0.677072
1859	0.676708
1860	0.676344
1861	0.675981
1862	0.675618
1863	0.675255
1864	0.675429
1865	0.675603
1866	0.675777
1867	0.675951
1868	0.676124
1869	0.676297
1870	0.676471
1871	0.676644
1872	0.676816
1873	0.676989
1874	0.677161
1875	0.677333
1876	0.677505
1877	0.677677
1878	0.677849
1879	0.67802
1880	0.678191
1881	0.678363
1882	0.678533
1883	0.678704
1884	0.678875
1885	0.679045
1886	0.679215
1887	0.679385
1888	0.679555
1889	0.679725
1890	0.679894
1891	0.680063
1892	0.680233
1893	0.679873
1894	0.679514
1895	0.679156
1896	0.678797
1897	0.678967
1898	0.679136
1899	0.679305
