# Tempo	Probabilidade
350	0.745714
351	0.74359
352	0.744318
353	0.745042
354	0.745763
355	0.743662
356	0.744382
357	0.745098
358	0.74581
359	0.746518
360	0.744444
361	0.745152
362	0.743094
363	0.743802
364	0.741758
365	0.739726
366	0.740437
367	0.741144
368	0.741848
369	0.739837
370	0.740541
371	0.74124
372	0.741935
373	0.742627
374	0.740642
375	0.738667
376	0.736702
377	0.737401
378	0.738095
379	0.736148
380	0.736842
381	0.737533
382	0.73822
383	0.736292
384	0.736979
385	0.737662
386	0.735751
387	0.73385
388	0.734536
389	0.732648
390	0.733333
391	0.734015
392	0.734694
393	0.735369
394	0.736041
395	0.736709
396	0.737374
397	0.735516
398	0.736181
399	0.736842
400	0.7375
401	0.738155
402	0.738806
403	0.739454
404	0.740099
405	0.738272
406	0.738916
407	0.737101
408	0.737745
409	0.735941
410	0.734146
411	0.734793
412	0.735437
413	0.736077
414	0.736715
415	0.73494
416	0.735577
417	0.736211
418	0.736842
419	0.73747
420	0.738095
421	0.736342
422	0.736967
423	0.735225
424	0.735849
425	0.736471
426	0.737089
427	0.737705
428	0.738318
429	0.738928
430	0.739535
431	0.737819
432	0.738426
433	0.73903
434	0.739631
435	0.74023
436	0.740826
437	0.741419
438	0.742009
439	0.742597
440	0.743182
441	0.743764
442	0.744344
443	0.744921
444	0.745495
445	0.746067
446	0.746637
447	0.747204
448	0.745536
449	0.746102
450	0.746667
451	0.747228
452	0.745575
453	0.746137
454	0.744493
455	0.745055
456	0.745614
457	0.746171
458	0.746725
459	0.747277
460	0.745652
461	0.746204
462	0.744589
463	0.74514
464	0.74569
465	0.746237
466	0.746781
467	0.747323
468	0.745726
469	0.744136
470	0.744681
471	0.745223
472	0.745763
473	0.744186
474	0.744726
475	0.745263
476	0.745798
477	0.744235
478	0.74477
479	0.743215
480	0.741667
481	0.740125
482	0.740664
483	0.741201
484	0.741736
485	0.742268
486	0.742798
487	0.741273
488	0.739754
489	0.740286
490	0.738776
491	0.737271
492	0.737805
493	0.736308
494	0.736842
495	0.737374
496	0.737903
497	0.736419
498	0.73494
499	0.735471
500	0.736
501	0.736527
502	0.73506
503	0.733598
504	0.734127
505	0.734653
506	0.735178
507	0.7357
508	0.734252
509	0.732809
510	0.733333
511	0.733855
512	0.734375
513	0.734893
514	0.735409
515	0.735922
516	0.736434
517	0.736944
518	0.737452
519	0.737958
520	0.738462
521	0.737044
522	0.737548
523	0.73805
524	0.73855
525	0.737143
526	0.737643
527	0.736243
528	0.736742
529	0.73724
530	0.737736
531	0.736347
532	0.736842
533	0.737336
534	0.735955
535	0.734579
536	0.735075
537	0.733706
538	0.734201
539	0.734694
540	0.735185
541	0.735675
542	0.734317
543	0.734807
544	0.735294
545	0.73578
546	0.736264
547	0.736746
548	0.737226
549	0.737705
550	0.738182
551	0.736842
552	0.735507
553	0.735986
554	0.736462
555	0.736937
556	0.73741
557	0.737882
558	0.738351
559	0.738819
560	0.739286
561	0.73975
562	0.740214
563	0.740675
564	0.741135
565	0.741593
566	0.742049
567	0.742504
568	0.741197
569	0.741652
570	0.740351
571	0.740806
572	0.73951
573	0.739965
574	0.740418
575	0.73913
576	0.739583
577	0.740035
578	0.740484
579	0.740933
580	0.739655
581	0.740103
582	0.738832
583	0.73928
584	0.739726
585	0.740171
586	0.740614
587	0.741056
588	0.741497
589	0.741935
590	0.742373
591	0.741117
592	0.741554
593	0.740304
594	0.739057
595	0.739496
596	0.739933
597	0.738693
598	0.73913
599	0.739566
600	0.738333
601	0.737105
602	0.737542
603	0.736318
604	0.736755
605	0.73719
606	0.737624
607	0.738056
608	0.738487
609	0.738916
610	0.739344
611	0.739771
612	0.740196
613	0.74062
614	0.741042
615	0.741463
616	0.741883
617	0.742301
618	0.742718
619	0.743134
620	0.741935
621	0.740741
622	0.741158
623	0.741573
624	0.741987
625	0.7408
626	0.741214
627	0.741627
628	0.740446
629	0.740859
630	0.739683
631	0.73851
632	0.738924
633	0.737757
634	0.73817
635	0.738583
636	0.737421
637	0.737834
638	0.738245
639	0.738654
640	0.739062
641	0.73947
642	0.738318
643	0.738725
644	0.73913
645	0.739535
646	0.73839
647	0.737249
648	0.737654
649	0.738059
650	0.736923
651	0.737327
652	0.73773
653	0.738132
654	0.737003
655	0.735878
656	0.734756
657	0.73516
658	0.735562
659	0.735964
660	0.736364
661	0.736762
662	0.73565
663	0.736048
664	0.736446
665	0.736842
666	0.735736
667	0.736132
668	0.73503
669	0.733931
670	0.734328
671	0.734724
672	0.733631
673	0.734027
674	0.734421
675	0.734815
676	0.735207
677	0.735598
678	0.735988
679	0.736377
680	0.736765
681	0.737151
682	0.73607
683	0.734993
684	0.73538
685	0.735766
686	0.736152
687	0.73508
688	0.735465
689	0.734398
690	0.733333
691	0.733719
692	0.734104
693	0.733045
694	0.731988
695	0.730935
696	0.729885
697	0.728838
698	0.729226
699	0.729614
700	0.73
701	0.730385
702	0.730769
703	0.731152
704	0.731534
705	0.730496
706	0.730878
707	0.729844
708	0.730226
709	0.730606
710	0.729577
711	0.729958
712	0.728933
713	0.72791
714	0.726891
715	0.725874
716	0.726257
717	0.726639
718	0.727019
719	0.727399
720	0.726389
721	0.726768
722	0.727147
723	0.726141
724	0.726519
725	0.725517
726	0.724518
727	0.724897
728	0.723901
729	0.722908
730	0.723288
731	0.723666
732	0.724044
733	0.723056
734	0.723433
735	0.722449
736	0.722826
737	0.723202
738	0.722222
739	0.721245
740	0.721622
741	0.720648
742	0.721024
743	0.7214
744	0.721774
745	0.722148
746	0.72118
747	0.721553
748	0.721925
749	0.722296
750	0.722667
751	0.723036
752	0.723404
753	0.723772
754	0.724138
755	0.724503
756	0.724868
757	0.72391
758	0.724274
759	0.72332
760	0.722368
761	0.722733
762	0.723097
763	0.72346
764	0.723822
765	0.724183
766	0.724543
767	0.724902
768	0.72526
769	0.725618
770	0.724675
771	0.725032
772	0.724093
773	0.72445
774	0.724806
775	0.725161
776	0.725515
777	0.725869
778	0.724936
779	0.725289
780	0.725641
781	0.725992
782	0.726343
783	0.726692
784	0.725765
785	0.724841
786	0.723919
787	0.722999
788	0.72335
789	0.722433
790	0.722785
791	0.723135
792	0.723485
793	0.722573
794	0.721662
795	0.720755
796	0.721106
797	0.720201
798	0.719298
799	0.71965
800	0.71875
801	0.719101
802	0.718204
803	0.71731
804	0.717662
805	0.718012
806	0.718362
807	0.718711
808	0.719059
809	0.719407
810	0.719753
811	0.720099
812	0.720443
813	0.720787
814	0.719902
815	0.720245
816	0.719363
817	0.719706
818	0.720049
819	0.720391
820	0.720732
821	0.721072
822	0.720195
823	0.720535
824	0.71966
825	0.72
826	0.720339
827	0.719468
828	0.719807
829	0.720145
830	0.719277
831	0.719615
832	0.719952
833	0.720288
834	0.720624
835	0.720958
836	0.720096
837	0.72043
838	0.71957
839	0.719905
840	0.720238
841	0.719382
842	0.719715
843	0.720047
844	0.720379
845	0.72071
846	0.72104
847	0.72137
848	0.721698
849	0.722026
850	0.722353
851	0.722679
852	0.723005
853	0.723329
854	0.722482
855	0.722807
856	0.721963
857	0.72112
858	0.72028
859	0.720605
860	0.719767
861	0.720093
862	0.719258
863	0.719583
864	0.719907
865	0.719075
866	0.7194
867	0.719723
868	0.718894
869	0.719217
870	0.71954
871	0.719862
872	0.720183
873	0.720504
874	0.720824
875	0.721143
876	0.72032
877	0.719498
878	0.719818
879	0.718999
880	0.718182
881	0.718502
882	0.717687
883	0.718007
884	0.718326
885	0.717514
886	0.717833
887	0.718151
888	0.718468
889	0.718785
890	0.719101
891	0.719416
892	0.71861
893	0.718925
894	0.719239
895	0.718436
896	0.71875
897	0.719064
898	0.719376
899	0.719689
900	0.72
901	0.720311
902	0.720621
903	0.72093
904	0.720133
905	0.720442
906	0.719647
907	0.718853
908	0.718062
909	0.718372
910	0.718681
911	0.717892
912	0.717105
913	0.717415
914	0.71663
915	0.71694
916	0.717249
917	0.717557
918	0.717865
919	0.718172
920	0.718478
921	0.718784
922	0.719089
923	0.719393
924	0.718615
925	0.718919
926	0.719222
927	0.719525
928	0.71875
929	0.717976
930	0.717204
931	0.717508
932	0.717811
933	0.718114
934	0.718415
935	0.718717
936	0.719017
937	0.71825
938	0.717484
939	0.71672
940	0.717021
941	0.717322
942	0.717622
943	0.717922
944	0.717161
945	0.716402
946	0.715645
947	0.715945
948	0.716245
949	0.716544
950	0.716842
951	0.71714
952	0.717437
953	0.717733
954	0.718029
955	0.718325
956	0.718619
957	0.717868
958	0.718163
959	0.718457
960	0.71875
961	0.719043
962	0.718295
963	0.717549
964	0.717842
965	0.718135
966	0.717391
967	0.716649
968	0.716942
969	0.716202
970	0.716495
971	0.716787
972	0.717078
973	0.717369
974	0.717659
975	0.717949
976	0.718238
977	0.718526
978	0.717791
979	0.717058
980	0.716327
981	0.716616
982	0.715886
983	0.716175
984	0.716463
985	0.716751
986	0.717039
987	0.717325
988	0.717611
989	0.717897
990	0.718182
991	0.718466
992	0.717742
993	0.718026
994	0.71831
995	0.718593
996	0.717871
997	0.718154
998	0.717435
999	0.717718
1000	0.718
1001	0.718282
1002	0.718563
1003	0.718843
1004	0.719124
1005	0.719403
1006	0.719682
1007	0.718967
1008	0.719246
1009	0.718533
1010	0.718812
1011	0.718101
1012	0.718379
1013	0.718657
1014	0.718935
1015	0.718227
1016	0.718504
1017	0.717797
1018	0.717092
1019	0.716389
1020	0.716667
1021	0.716944
1022	0.717221
1023	0.717498
1024	0.716797
1025	0.717073
1026	0.717349
1027	0.717624
1028	0.717899
1029	0.717201
1030	0.717476
1031	0.71775
1032	0.717054
1033	0.717328
1034	0.717602
1035	0.716908
1036	0.717181
1037	0.71649
1038	0.7158
1039	0.716073
1040	0.716346
1041	0.715658
1042	0.715931
1043	0.716203
1044	0.716475
1045	0.716746
1046	0.716061
1047	0.716332
1048	0.716603
1049	0.716873
1050	0.717143
1051	0.716461
1052	0.71673
1053	0.716999
1054	0.717268
1055	0.717536
1056	0.717803
1057	0.717124
1058	0.716446
1059	0.716714
1060	0.716981
1061	0.716305
1062	0.716573
1063	0.716839
1064	0.717105
1065	0.717371
1066	0.717636
1067	0.716963
1068	0.716292
1069	0.716558
1070	0.716822
1071	0.716153
1072	0.715485
1073	0.71575
1074	0.715084
1075	0.714419
1076	0.714684
1077	0.714949
1078	0.715213
1079	0.715477
1080	0.715741
1081	0.715079
1082	0.715342
1083	0.715605
1084	0.714945
1085	0.714286
1086	0.714549
1087	0.714811
1088	0.715074
1089	0.715335
1090	0.714679
1091	0.71494
1092	0.715201
1093	0.715462
1094	0.714808
1095	0.715068
1096	0.715328
1097	0.715588
1098	0.715847
1099	0.716106
1100	0.715455
1101	0.715713
1102	0.715064
1103	0.714415
1104	0.714674
1105	0.714932
1106	0.71519
1107	0.715447
1108	0.715704
1109	0.71596
1110	0.716216
1111	0.716472
1112	0.716727
1113	0.716083
1114	0.716338
1115	0.716592
1116	0.716846
1117	0.716204
1118	0.715564
1119	0.715818
1120	0.715179
1121	0.715433
1122	0.715686
1123	0.715939
1124	0.715302
1125	0.715556
1126	0.71492
1127	0.715173
1128	0.715426
1129	0.714792
1130	0.715044
1131	0.715296
1132	0.715548
1133	0.715799
1134	0.715168
1135	0.714537
1136	0.714789
1137	0.71416
1138	0.714411
1139	0.714662
1140	0.714912
1141	0.714286
1142	0.71366
1143	0.713036
1144	0.713287
1145	0.713537
1146	0.712914
1147	0.713165
1148	0.712544
1149	0.712794
1150	0.713043
1151	0.713293
1152	0.713542
1153	0.712923
1154	0.713172
1155	0.71342
1156	0.713668
1157	0.713915
1158	0.714162
1159	0.714409
1160	0.713793
1161	0.71404
1162	0.714286
1163	0.713672
1164	0.713918
1165	0.714163
1166	0.713551
1167	0.713796
1168	0.714041
1169	0.714286
1170	0.71453
1171	0.71392
1172	0.714164
1173	0.713555
1174	0.713799
1175	0.714043
1176	0.714286
1177	0.714528
1178	0.714771
1179	0.715013
1180	0.715254
1181	0.715495
1182	0.71489
1183	0.714286
1184	0.713682
1185	0.71308
1186	0.712479
1187	0.711879
1188	0.712121
1189	0.712363
1190	0.712605
1191	0.712846
1192	0.713087
1193	0.713328
1194	0.713568
1195	0.712971
1196	0.713211
1197	0.71345
1198	0.713689
1199	0.713928
1200	0.713333
1201	0.713572
1202	0.71381
1203	0.714048
1204	0.714286
1205	0.714523
1206	0.71393
1207	0.714167
1208	0.714404
1209	0.71464
1210	0.714876
1211	0.715111
1212	0.714521
1213	0.713932
1214	0.714168
1215	0.71358
1216	0.712993
1217	0.713229
1218	0.713465
1219	0.7137
1220	0.713115
1221	0.712531
1222	0.712766
1223	0.712183
1224	0.712418
1225	0.712653
1226	0.712887
1227	0.712306
1228	0.712541
1229	0.711961
1230	0.711382
1231	0.711617
1232	0.711851
1233	0.711273
1234	0.711507
1235	0.711741
1236	0.711974
1237	0.711399
1238	0.711632
1239	0.711864
1240	0.712097
1241	0.712329
1242	0.71256
1243	0.712792
1244	0.713023
1245	0.71245
1246	0.712681
1247	0.712911
1248	0.713141
1249	0.71257
1250	0.7128
1251	0.71223
1252	0.711661
1253	0.711891
1254	0.712121
1255	0.712351
1256	0.711783
1257	0.711217
1258	0.710652
1259	0.710087
1260	0.710317
1261	0.709754
1262	0.709984
1263	0.710214
1264	0.710443
1265	0.710672
1266	0.7109
1267	0.711129
1268	0.711356
1269	0.710796
1270	0.711024
1271	0.711251
1272	0.711478
1273	0.711705
1274	0.711146
1275	0.711373
1276	0.710815
1277	0.711042
1278	0.710485
1279	0.710711
1280	0.710938
1281	0.710383
1282	0.710608
1283	0.710055
1284	0.709502
1285	0.709728
1286	0.709176
1287	0.709402
1288	0.709627
1289	0.709853
1290	0.710078
1291	0.710302
1292	0.710526
1293	0.71075
1294	0.710974
1295	0.711197
1296	0.71142
1297	0.710871
1298	0.710324
1299	0.709777
1300	0.709231
1301	0.709454
1302	0.709677
1303	0.7099
1304	0.709356
1305	0.708812
1306	0.709035
1307	0.709258
1308	0.708716
1309	0.708938
1310	0.70916
1311	0.708619
1312	0.708841
1313	0.709063
1314	0.709285
1315	0.708745
1316	0.708967
1317	0.708428
1318	0.707891
1319	0.707354
1320	0.707576
1321	0.707797
1322	0.708018
1323	0.707483
1324	0.706949
1325	0.706415
1326	0.706637
1327	0.706858
1328	0.707078
1329	0.707299
1330	0.706767
1331	0.706987
1332	0.707207
1333	0.706677
1334	0.706897
1335	0.707116
1336	0.706587
1337	0.706806
1338	0.707025
1339	0.707244
1340	0.707463
1341	0.707681
1342	0.707154
1343	0.707372
1344	0.706845
1345	0.707063
1346	0.707281
1347	0.707498
1348	0.707715
1349	0.707932
1350	0.707407
1351	0.707624
1352	0.70784
1353	0.708056
1354	0.708272
1355	0.708487
1356	0.708702
1357	0.708917
1358	0.709131
1359	0.708609
1360	0.708824
1361	0.709037
1362	0.708517
1363	0.707997
1364	0.707478
1365	0.707692
1366	0.707906
1367	0.70812
1368	0.708333
1369	0.708546
1370	0.708759
1371	0.708972
1372	0.709184
1373	0.709395
1374	0.709607
1375	0.709818
1376	0.710029
1377	0.71024
1378	0.709724
1379	0.709935
1380	0.710145
1381	0.709631
1382	0.709841
1383	0.710051
1384	0.71026
1385	0.710469
1386	0.710678
1387	0.710887
1388	0.711095
1389	0.711303
1390	0.711511
1391	0.711718
1392	0.711207
1393	0.710696
1394	0.710904
1395	0.711111
1396	0.711318
1397	0.711525
1398	0.711731
1399	0.711222
1400	0.711429
1401	0.711635
1402	0.71184
1403	0.712046
1404	0.711538
1405	0.711032
1406	0.710526
1407	0.710732
1408	0.710227
1409	0.710433
1410	0.709929
1411	0.710135
1412	0.71034
1413	0.710545
1414	0.710042
1415	0.709541
1416	0.709746
1417	0.709951
1418	0.710155
1419	0.709655
1420	0.709859
1421	0.710063
1422	0.709564
1423	0.709768
1424	0.709972
1425	0.709474
1426	0.708976
1427	0.708479
1428	0.708683
1429	0.708188
1430	0.707692
1431	0.707897
1432	0.707402
1433	0.707606
1434	0.70781
1435	0.708014
1436	0.708217
1437	0.70842
1438	0.708623
1439	0.708131
1440	0.708333
1441	0.708536
1442	0.708738
1443	0.70894
1444	0.709141
1445	0.708651
1446	0.708852
1447	0.709053
1448	0.708564
1449	0.708075
1450	0.708276
1451	0.708477
1452	0.708678
1453	0.708878
1454	0.708391
1455	0.708591
1456	0.708104
1457	0.707618
1458	0.707133
1459	0.707334
1460	0.706849
1461	0.70705
1462	0.706566
1463	0.706767
1464	0.706967
1465	0.707167
1466	0.707367
1467	0.707566
1468	0.707766
1469	0.707965
1470	0.708163
1471	0.708362
1472	0.70856
1473	0.708758
1474	0.708277
1475	0.708475
1476	0.708672
1477	0.708192
1478	0.70839
1479	0.708587
1480	0.708108
1481	0.708305
1482	0.708502
1483	0.708699
1484	0.708895
1485	0.709091
1486	0.709287
1487	0.709482
1488	0.709677
1489	0.709872
1490	0.709396
1491	0.709591
1492	0.709786
1493	0.70998
1494	0.709505
1495	0.70903
1496	0.709225
1497	0.709419
1498	0.708945
1499	0.708472
1500	0.708667
1501	0.708861
1502	0.709055
1503	0.708583
1504	0.708777
1505	0.70897
1506	0.708499
1507	0.708693
1508	0.708886
1509	0.709079
1510	0.709272
1511	0.709464
1512	0.709656
1513	0.709848
1514	0.71004
1515	0.709571
1516	0.709763
1517	0.709295
1518	0.709486
1519	0.709019
1520	0.708553
1521	0.708087
1522	0.707622
1523	0.707814
1524	0.708005
1525	0.707541
1526	0.707733
1527	0.707924
1528	0.708115
1529	0.708306
1530	0.708497
1531	0.708687
1532	0.708225
1533	0.707763
1534	0.707953
1535	0.708143
1536	0.708333
1537	0.708523
1538	0.708713
1539	0.708902
1540	0.709091
1541	0.708631
1542	0.70882
1543	0.709008
1544	0.709197
1545	0.708738
1546	0.708926
1547	0.709114
1548	0.709302
1549	0.708844
1550	0.709032
1551	0.708575
1552	0.708763
1553	0.70895
1554	0.709138
1555	0.709325
1556	0.708869
1557	0.708414
1558	0.707959
1559	0.708146
1560	0.707692
1561	0.70788
1562	0.708067
1563	0.708253
1564	0.707801
1565	0.707987
1566	0.708174
1567	0.70836
1568	0.708546
1569	0.708732
1570	0.708917
1571	0.709102
1572	0.709288
1573	0.709472
1574	0.709657
1575	0.709206
1576	0.709391
1577	0.709575
1578	0.709125
1579	0.708676
1580	0.708228
1581	0.708412
1582	0.708597
1583	0.708781
1584	0.708965
1585	0.708517
1586	0.708071
1587	0.708255
1588	0.707809
1589	0.707992
1590	0.708176
1591	0.70836
1592	0.708543
1593	0.708098
1594	0.708281
1595	0.708464
1596	0.708647
1597	0.708203
1598	0.708385
1599	0.707942
1600	0.7075
1601	0.707683
1602	0.707865
1603	0.707424
1604	0.707606
1605	0.707788
1606	0.70797
1607	0.708152
1608	0.708333
1609	0.707893
1610	0.707453
1611	0.707014
1612	0.706576
1613	0.706758
1614	0.706939
1615	0.707121
1616	0.707302
1617	0.706865
1618	0.706428
1619	0.706609
1620	0.706173
1621	0.706354
1622	0.705919
1623	0.705484
1624	0.705665
1625	0.705846
1626	0.705412
1627	0.704978
1628	0.704545
1629	0.704727
1630	0.704294
1631	0.704476
1632	0.704657
1633	0.704838
1634	0.704406
1635	0.704587
1636	0.704768
1637	0.704948
1638	0.705128
1639	0.705308
1640	0.704878
1641	0.704449
1642	0.704629
1643	0.704808
1644	0.704988
1645	0.705167
1646	0.704739
1647	0.704311
1648	0.70449
1649	0.704669
1650	0.704848
1651	0.705027
1652	0.705206
1653	0.705384
1654	0.705562
1655	0.705136
1656	0.705314
1657	0.705492
1658	0.705066
1659	0.705244
1660	0.705422
1661	0.705599
1662	0.705776
1663	0.705953
1664	0.70613
1665	0.705706
1666	0.705882
1667	0.706059
1668	0.706235
1669	0.705812
1670	0.705389
1671	0.705566
1672	0.705742
1673	0.705918
1674	0.706093
1675	0.706269
1676	0.706444
1677	0.706619
1678	0.706794
1679	0.706968
1680	0.706548
1681	0.706722
1682	0.706897
1683	0.706477
1684	0.706651
1685	0.706231
1686	0.706406
1687	0.705987
1688	0.706161
1689	0.706335
1690	0.705917
1691	0.706091
1692	0.706265
1693	0.705848
1694	0.706021
1695	0.706195
1696	0.706368
1697	0.705952
1698	0.706125
1699	0.705709
1700	0.705882
1701	0.706055
1702	0.70564
1703	0.705813
1704	0.705986
1705	0.705572
1706	0.705744
1707	0.705917
1708	0.706089
1709	0.706261
1710	0.706433
1711	0.706604
1712	0.706776
1713	0.706947
1714	0.707118
1715	0.706706
1716	0.706876
1717	0.707047
1718	0.707218
1719	0.707388
1720	0.707558
1721	0.707147
1722	0.707317
1723	0.707487
1724	0.707657
1725	0.707246
1726	0.706837
1727	0.706427
1728	0.706597
1729	0.706189
1730	0.70578
1731	0.70595
1732	0.70612
1733	0.70629
1734	0.706459
1735	0.706628
1736	0.706797
1737	0.706966
1738	0.706559
1739	0.706728
1740	0.706322
1741	0.705916
1742	0.706085
1743	0.70568
1744	0.705849
1745	0.705444
1746	0.70504
1747	0.705209
1748	0.705378
1749	0.705546
1750	0.705714
1751	0.705311
1752	0.705479
1753	0.705647
1754	0.705815
1755	0.705413
1756	0.705581
1757	0.705748
1758	0.705916
1759	0.706083
1760	0.70625
1761	0.706417
1762	0.706583
1763	0.706183
1764	0.706349
1765	0.705949
1766	0.706116
1767	0.705716
1768	0.705882
1769	0.706049
1770	0.70565
1771	0.705251
1772	0.705418
1773	0.705584
1774	0.70575
1775	0.705352
1776	0.705518
1777	0.705684
1778	0.705849
1779	0.706015
1780	0.70618
1781	0.706345
1782	0.70651
1783	0.706674
1784	0.706839
1785	0.707003
1786	0.707167
1787	0.707331
1788	0.707494
1789	0.707658
1790	0.707263
1791	0.706868
1792	0.707031
1793	0.707195
1794	0.707358
1795	0.707521
1796	0.707684
1797	0.707846
1798	0.708009
1799	0.707615
1800	0.707222
1801	0.707385
1802	0.707547
1803	0.707709
1804	0.707871
1805	0.708033
1806	0.708195
1807	0.708356
1808	0.708518
1809	0.708679
1810	0.708287
1811	0.708448
1812	0.708609
1813	0.70877
1814	0.708379
1815	0.707989
1816	0.707599
1817	0.70721
1818	0.706821
1819	0.706982
1820	0.707143
1821	0.706755
1822	0.706915
1823	0.707076
1824	0.706689
1825	0.706301
1826	0.706462
1827	0.706076
1828	0.706236
1829	0.70585
1830	0.706011
1831	0.706171
1832	0.706332
1833	0.705947
1834	0.705562
1835	0.705177
1836	0.705338
1837	0.705498
1838	0.705114
1839	0.705275
1840	0.705435
1841	0.705595
1842	0.705755
1843	0.705914
1844	0.705531
1845	0.705691
1846	0.70585
1847	0.70601
1848	0.706169
1849	0.705787
1850	0.705946
1851	0.706105
1852	0.705724
1853	0.705882
1854	0.706041
1855	0.706199
1856	0.705819
1857	0.705439
1858	0.705597
1859	0.705218
1860	0.705376
1861	0.705535
1862	0.705156
1863	0.705314
1864	0.704936
1865	0.705094
1866	0.704716
1867	0.704874
1868	0.705032
1869	0.70519
1870	0.705348
1871	0.705505
1872	0.705662
1873	0.70582
1874	0.705977
1875	0.706133
1876	0.70629
1877	0.706446
1878	0.706603
